CustomerKey|SourceSystemKey|CustomerName|City|State|CustPricingClass|CustTradeClass|RestorationRefineryCust
24850|1|Customer 24850|Berea|OH|88B1 ALL OTHERS MW|MASONRY/RESTORATION|N
24851|1|Customer 24851|Berea|OH|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
24854|1|Customer 24854|Broadview Hts|OH|40B1 CONCRETE MW|CONCRETE|N
24855|1|Customer 24855|Holland|MI|88B1 ALL OTHERS MW|ROOFING CUSTOMERS|N
24856|1|Customer 24856|Broadview Hts|OH|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
24873|1|Customer 24873|West Palm Beach|FL|05C2 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
24874|1|Customer 24874|West Palm Beach|FL|88C1 ALL OTHERS SE|CARPENTRY/WOODWORKING/DRYWALL|N
24876|1|Customer 24876|West Palm Beach|FL|88C1 ALL OTHERS SE|HVAC & SHEET METAL|N
24878|1|Customer 24878|West Palm Beach|FL|05C1 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
24879|1|Customer 24879|New Hudson|MI|88B1 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
24880|1|Customer 24880|Wayne|MI|88B1 ALL OTHERS MW|STEEL ERECTION / WELDING|N
24900|1|Customer 24900|Troy|MI|88B2 ALL OTHERS MW|WHOLESALE ACCOUNTS|N
24901|1|Customer 24901|Warren|MI|02B1 ELECTRICAL MW|ELECTRICAL|N
24902|1|Customer 24902|Warren|MI|05B3 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
24904|1|Customer 24904|Watervliet|MI|88B2 ALL OTHERS MW|WHOLESALE ACCOUNTS|N
13543|1|Customer 13543|Holland|MI|88B1 ALL OTHERS MW|PLUMBING|N
13544|1|Customer 13544|Homosassa|FL|88C2 ALL OTHERS SE|WHOLESALE ACCOUNTS|N
13548|1|Customer 13548|Jersey City|NJ|88E1 ALL OTHERS HM|GOVERNMENT/MUNICIPAL/UTILITY|N
13554|1|Customer 13554|Fairview|NJ|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
12188|1|Customer 12188|Cherry Hill|NJ|88A2 ALL OTHERS NE|OTHER|N
12190|1|Customer 12190|Bensalem|PA|88A1 ALL OTHERS NE|PLUMBING|N
12199|1|Customer 12199|Naples|FL|88C2 ALL OTHERS SE|ROOFING CUSTOMERS|N
12785|1|Customer 12785|Bala Cynwyd|PA|22A1 MECHANICAL NE|MECHANICAL|N
38510|7|Customer 38510|Ada|MI|Not Listed|Not Listed|N
38528|7|Customer 38528|Kalamazoo|MI|Not Listed|Not Listed|N
38530|7|Customer 38530|Kalamazoo|MI|Not Listed|Not Listed|N
38531|7|Customer 38531|SHELBYVILLE|MI|Not Listed|Not Listed|N
38534|7|Customer 38534|GRANDVILLE|MI|Not Listed|Not Listed|N
38549|7|Customer 38549|Grand Rapids|MI|Not Listed|Not Listed|N
38554|7|Customer 38554|PORTAGE|MI|Not Listed|Not Listed|N
38555|7|Customer 38555|Wayland|MI|Not Listed|Not Listed|N
38557|7|Customer 38557|NULL|NULL|Not Listed|Not Listed|N
38570|7|Customer 38570|PLAINWELL|MI|Not Listed|Not Listed|N
38572|7|Customer 38572|Grand Rapids|MI|Not Listed|Not Listed|N
38573|7|Customer 38573|Kalamazoo|MI|Not Listed|Not Listed|N
38574|7|Customer 38574|Kalamazoo|MI|Not Listed|Not Listed|N
38575|7|Customer 38575|Kalamazoo|MI|Not Listed|Not Listed|N
38576|7|Customer 38576|BROOKLYN PARK|MN|Not Listed|Not Listed|N
38577|7|Customer 38577|BYRON CENTER|MI|Not Listed|Not Listed|N
29432|1|Customer 29432|Davie|FL|88C6 ALL OTHERS SE|FIRE PROTECTION|N
12719|1|Customer 12719|Leonia|NJ|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
12721|1|Customer 12721|Wayne|NJ|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
12723|1|Customer 12723|Hawthorne|NJ|88E1 ALL OTHERS HM|GROUNDS MAINT./LANDSCAPING|N
12724|1|Customer 12724|Hawthorne|NJ|88E1 ALL OTHERS HM|GROUNDS MAINT./LANDSCAPING|N
13269|1|Customer 13269|Hackensack|NJ|88E1 ALL OTHERS HM|GLAZIER/GLASS COMPANY|N
10832|1|Customer 10832|North Bergen|NJ|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
10836|1|Customer 10836|Freehold|NJ|88E1 ALL OTHERS HM|FIRE PROTECTION|N
11496|1|Customer 11496|North Bergen|NJ|22E1 MECHANICAL HM|MECHANICAL|N
11501|1|Customer 11501|Rutherford|NJ|05E4 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
11506|1|Customer 11506|Staten Island|NY|88E5 ALL OTHERS HM|PARTITION & DRYWALL|N
12239|1|Customer 12239|West Nyack|NY|88E3 ALL OTHERS HM|FENCING/GUARD RAIL|N
144716|8|Customer 144716|Bluffton|SC|88D5 ALL OTHERS TN|MISC|N
144717|8|Customer 144717|Cornelius|NC|05G1 GENERAL CONTRACTOR NSCS|COMMERCIAL GENERAL CONTRACTOR|N
145187|8|Customer 145187|Lexington|SC|22D1 MECHANICAL TN|MISC|N
145188|8|Customer 145188|Norcross|GA|40D1 CONCRETE TN|CONCRETE CONTRACTOR-COMMERCIAL|N
145189|8|Customer 145189|Athens|GA|22D3 MECHANICAL TN|RESIDENTIAL HOMEBUILDER|N
144549|8|Customer 144549|HENDERSON|NC|05G1 GENERAL CONTRACTOR NSCS|ROOFING CONTRACTOR|N
144564|8|Customer 144564|LEXINGTON|SC|88D1 ALL OTHERS TN|MISC|N
145035|8|Customer 145035|EASLEY|SC|05D1 GENERAL CONTRACTOR TN|COMMERCIAL GENERAL CONTRACTOR|N
144363|8|Customer 144363|GARNER|NC|40G1 CONCRETE NSCS|RESTORATION CONTRACTOR|Y
144367|8|Customer 144367|N.CHARLESTON|SC|40D1 CONCRETE TN|ROAD AND BRIDGE CONTRACTOR|N
145040|8|Customer 145040|North Charleston|SC|22D1 MECHANICAL TN|RESTORATION CONTRACTOR|N
145042|8|Customer 145042|GREENVILLE|SC|05D2 GENERAL CONTRACTOR TN|RESIDENTIAL HOMEBUILDER|N
145044|8|Customer 145044|GARNER|NC|40G4 CONCRETE NSCS|MASONRY CONTRACTORS-RESIDENTIA|N
145046|8|Customer 145046|Fleming Island|FL|88G2 ALL OTHERS NSCS|MISC|N
141074|1|Customer 141074|ORCHARD PARK|NY|88A1 ALL OTHERS NE|Not Listed|N
141135|1|Customer 141135|Jacksonville|FL|88C2 ALL OTHERS SE|OTHER|N
141140|1|Customer 141140|Kingsland|GA|88C4 ALL OTHERS SE|OTHER|N
141141|1|Customer 141141|Palatka|FL|40C2 CONCRETE SE|CONCRETE|N
141291|1|Customer 141291|NULL|NULL|88A1 ALL OTHERS NE|OTHER|N
141292|1|Customer 141292|Tampa|FL|88C1 ALL OTHERS SE|EXPORTERS|N
141058|1|Customer 141058|Hartsdale|NY|88E2 ALL OTHERS HM|GENERAL CONTRACTOR|N
141145|1|Customer 141145|St Augustine|FL|40C2 CONCRETE SE|CONCRETE|N
141148|1|Customer 141148|St Johns|FL|40C3 CONCRETE SE|CONCRETE|N
141150|1|Customer 141150|Jacksonville|FL|88C1 ALL OTHERS SE|CONCRETE|N
141152|1|Customer 141152|Ponte Vedra Bea|FL|40C5 CONCRETE SE|CONCRETE|N
14386|1|Customer 14386|Parma Heights|OH|88B1 ALL OTHERS MW|PLUMBING|N
14388|1|Customer 14388|Tampa|FL|05C6 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
14390|1|Customer 14390|Garnerville|NY|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
11567|1|Customer 11567|Fort Myers|FL|40C3 CONCRETE SE|CONCRETE|N
11570|1|Customer 11570|Fort Myers|FL|88C3 ALL OTHERS SE|PARTITION & DRYWALL|N
11575|1|Customer 11575|Brunswick|OH|88B1 ALL OTHERS MW|CREDIT CARD CUSTOMERS NO TRADE|N
11592|1|Customer 11592|E Syracuse|NY|88A6 ALL OTHERS NE|FIRE PROTECTION|N
11598|1|Customer 11598|Weymouth|MA|88E1 ALL OTHERS HM|CREDIT CARD CUSTOMERS NO TRADE|N
10426|1|Customer 10426|Binghamton|NY|88A2 ALL OTHERS NE|HVAC & SHEET METAL|N
10428|1|Customer 10428|Hollywood|FL|88C2 ALL OTHERS SE|FIRE PROTECTION|N
145331|8|Customer 145331|Smithfield|NC|40G3 CONCRETE NSCS|CONCRETE CONTRACTOR-RESIDENTIA|N
145332|8|Customer 145332|Jacksonville|FL|88G1 ALL OTHERS NSCS|MISC|N
145333|8|Customer 145333|Ridgeland|SC|88D2 ALL OTHERS TN|MISC|N
145490|8|Customer 145490|Wilmington|NC|40G4 CONCRETE NSCS|CONCRETE CONTRACTOR-COMMERCIAL|N
145491|8|Customer 145491|Rocky Mount|VA|05D5 GENERAL CONTRACTOR TN|COMMERCIAL GENERAL CONTRACTOR|N
145854|8|Customer 145854|Duluth|GA|05D2 GENERAL CONTRACTOR TN|COMMERCIAL GENERAL CONTRACTOR|N
145856|8|Customer 145856|Greenville|SC|05D1 GENERAL CONTRACTOR TN|RESIDENTIAL HOMEBUILDER|N
145859|8|Customer 145859|Greensboro|NC|22G1 MECHANICAL NSCS|COMMERCIAL GENERAL CONTRACTOR|N
145860|8|Customer 145860|Easley|SC|22G1 MECHANICAL NSCS|ROOFING CONTRACTOR|N
145861|8|Customer 145861|Simpsonville|SC|22D1 MECHANICAL TN|MISC|N
145848|8|Customer 145848|Duncan|SC|88D1 ALL OTHERS TN|RESELLER|N
145194|8|Customer 145194|Green Cove Springs|FL|22G1 MECHANICAL NSCS|MASONRY CONTRACTORS-RESIDENTIA|N
145196|8|Customer 145196|NULL|NULL|40F1 CONCRETE TX|ROAD AND BRIDGE CONTRACTOR|N
145197|8|Customer 145197|Vestavia Hls|AL|88D3 ALL OTHERS TN|MISC|N
145205|8|Customer 145205|SUMMERVILLE|SC|05D2 GENERAL CONTRACTOR TN|COMMERCIAL GENERAL CONTRACTOR|N
145207|8|Customer 145207|Chatham|VA|40D2 CONCRETE TN|CONCRETE CONTRACTOR-COMMERCIAL|N
145208|8|Customer 145208|Middleburg|FL|40G1 CONCRETE NSCS|CONCRETE CONTRACTOR-COMMERCIAL|N
144895|8|Customer 144895|CLAYTON||22G1 MECHANICAL NSCS|MISC|N
145016|8|Customer 145016|Pooler|GA|22D1 MECHANICAL TN|MISC|N
145017|8|Customer 145017|Summerville|SC|22D3 MECHANICAL TN|ROOFING CONTRACTOR|N
145018|8|Customer 145018|Ponte Vedra Beach|FL|22G4 MECHANICAL NSCS|COMMERCIAL GENERAL CONTRACTOR|N
145019|8|Customer 145019|Brunswick|GA|22D1 MECHANICAL TN|COMMERCIAL GENERAL CONTRACTOR|N
145020|8|Customer 145020|Lexington|SC|22D2 MECHANICAL TN|COMMERCIAL GENERAL CONTRACTOR|N
145021|8|Customer 145021|YORK|SC|22D1 MECHANICAL TN|MISC|N
145022|8|Customer 145022|Greenville|NC|02G1 ELECTRICAL NSCS|ELECTRICAL CONTRACTOR|N
145214|8|Customer 145214|Jacksonville|FL|40D5 CONCRETE TN|MASONRY CONTRACTORS-RESIDENTIA|N
145215|8|Customer 145215|Green Pond|SC|40D3 CONCRETE TN|MASONRY CONTRACTOR-COMMERCIAL|N
145216|8|Customer 145216|Orlando|FL|88G4 ALL OTHERS NSCS|MISC|N
145201|8|Customer 145201|Easley|SC|88D2 ALL OTHERS TN|MISC|N
144692|8|Customer 144692|Piedmont|SC|22D1 MECHANICAL TN|MISC|N
144689|8|Customer 144689|York|SC|88D2 ALL OTHERS TN|MISC|N
144690|8|Customer 144690|Gray Court|SC|40D3 CONCRETE TN|CONCRETE CONTRACTOR-RESIDENTIA|N
144691|8|Customer 144691|Georgetown|SC|88D3 ALL OTHERS TN|RESELLER|N
144712|8|Customer 144712|CHARLOTTE|NC 28204|88G1 ALL OTHERS NSCS|RESELLER|N
10430|1|Customer 10430|E Syracuse|NY|88A1 ALL OTHERS NE|FOUNDATIONS/SITE WORK|N
10691|1|Customer 10691|Syracuse|NY|88A1 ALL OTHERS NE|HVAC & SHEET METAL|N
10692|1|Customer 10692|East Lansing|MI|88B1 ALL OTHERS MW|INDUSTRIAL/MANUFACTURING|N
10694|1|Customer 10694|E Syracuse|NY|22A6 MECHANICAL NE|MECHANICAL|N
10697|1|Customer 10697|Syracuse|NY|88A4 ALL OTHERS NE|ROOFING CUSTOMERS|N
10698|1|Customer 10698|E Syracuse|NY|88A2 ALL OTHERS NE|FENCING/GUARD RAIL|N
10700|1|Customer 10700|E Syracuse|NY|22A6 MECHANICAL NE|PLUMBING|N
11069|1|Customer 11069|Trussville|AL|05C5 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
11070|1|Customer 11070|Coconut Grove|FL|88C4 ALL OTHERS SE|CASH SALE/CREDIT CARD|N
11075|1|Customer 11075|Mayfield|KY|88C5 ALL OTHERS SE|FOUNDATIONS/SITE WORK|N
11077|1|Customer 11077|Sandy|UT|05A5 GENERAL CONTRACTOR NE|CONCRETE|N
11078|1|Customer 11078|Medley|FL|88C3 ALL OTHERS SE|FIRESTOP|N
11080|1|Customer 11080|Sterling Hts|MI|22E6 MECHANICAL HM|MECHANICAL|N
10285|1|Customer 10285|Omaha|NE|05C1 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
10286|1|Customer 10286|Pompano Beach|FL|88C1 ALL OTHERS SE|WHOLESALE ACCOUNTS|N
10288|1|Customer 10288|Bradenton|FL|88C1 ALL OTHERS SE|CREDIT CARD CUSTOMERS NO TRADE|N
10289|1|Customer 10289|Easton|MA|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
10291|1|Customer 10291|Syracuse|NY|88A5 ALL OTHERS NE|HVAC & SHEET METAL|N
10293|1|Customer 10293|Syracuse|NY|22A2 MECHANICAL NE|MECHANICAL|N
10294|1|Customer 10294|Marcellus|NY|88A1 ALL OTHERS NE|PLUMBING|N
22962|1|Customer 22962|Highland|MI|88B1 ALL OTHERS MW|WHOLESALE ACCOUNTS|N
22963|1|Customer 22963|Rockford|MI|88B1 ALL OTHERS MW|INDUSTRIAL/MANUFACTURING|N
22966|1|Customer 22966|West Palm Beach|FL|05C5 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
5534|1|Customer 5534|Binghamton|NY|88A1 ALL OTHERS NE|HVAC & SHEET METAL|N
5535|1|Customer 5535|Northford|CT|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
5541|1|Customer 5541|Vestal|NY|22A4 MECHANICAL NE|MECHANICAL|N
6470|1|Customer 6470|Lexington|MA|88E2 ALL OTHERS HM|CARPENTRY/WOODWORKING/DRYWALL|N
6472|1|Customer 6472|Glen Mills|PA|88A1 ALL OTHERS NE|CARPENTRY/WOODWORKING/DRYWALL|N
6473|1|Customer 6473|Trumbull|CT|40E1 CONCRETE HM|CONCRETE|N
12789|1|Customer 12789|Westville|NJ|05A2 GENERAL CONTRACTOR NE|CARPENTRY/WOODWORKING/DRYWALL|N
12795|1|Customer 12795|Abington|PA|02A1 ELECTRICAL NE|ELECTRICAL|N
13212|1|Customer 13212|Tinton Falls|NJ|88A2 ALL OTHERS NE|HIGHWAY/BRIDGE CUSTOMERS|N
13214|1|Customer 13214|Oreland|PA|88A4 ALL OTHERS NE|MASONRY/RESTORATION|N
13216|1|Customer 13216|Blackwood|NJ|88A2 ALL OTHERS NE|PLUMBING|N
13217|1|Customer 13217|Paulsboro|NJ|05A1 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
13219|1|Customer 13219|Willow Grove|PA|88A2 ALL OTHERS NE|OTHER|N
13221|1|Customer 13221|Denville|NJ|88A1 ALL OTHERS NE|FLOORING/TILE CUSTOMERS|N
13222|1|Customer 13222|West Deptford|NJ|88A3 ALL OTHERS NE|HVAC & SHEET METAL|N
13473|1|Customer 13473|King Of Prussia|PA|88A5 ALL OTHERS NE|FIRE PROTECTION|N
13481|1|Customer 13481|Philadelphia|PA|88A1 ALL OTHERS NE|GLAZIER/GLASS COMPANY|N
13483|1|Customer 13483|Philadelphia|PA|88A2 ALL OTHERS NE|STEEL ERECTION / WELDING|N
13836|1|Customer 13836|N Lewisburg|OH|88B1 ALL OTHERS MW|FENCING/GUARD RAIL|N
13838|1|Customer 13838|Cincinnati|OH|88B1 ALL OTHERS MW|INDUSTRIAL/MANUFACTURING|N
13839|1|Customer 13839|Cincinnati|OH|88B3 ALL OTHERS MW|OTHER|N
12050|1|Customer 12050|Wallington|NJ|88E4 ALL OTHERS HM|PLUMBING|N
12056|1|Customer 12056|Orange|CT|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
13759|1|Customer 13759|Yeadon|PA|02A1 ELECTRICAL NE|ELECTRICAL|N
13598|1|Customer 13598|Atlanta|GA|88A2 ALL OTHERS NE|OTHER|N
13601|1|Customer 13601|Milford|CT|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
17279|1|Customer 17279|Williamston|MI|22B1 MECHANICAL MW|MECHANICAL|N
17281|1|Customer 17281|Wyandotte|MI|22B1 MECHANICAL MW|MECHANICAL|N
17283|1|Customer 17283|Wyandotte|MI|88B1 ALL OTHERS MW|HVAC & SHEET METAL|N
17284|1|Customer 17284|Wyoming|MI|22B1 MECHANICAL MW|MECHANICAL|N
17285|1|Customer 17285|Wyoming|MI|22B1 MECHANICAL MW|MECHANICAL|N
17286|1|Customer 17286|Wyoming|MI|22B1 MECHANICAL MW|MECHANICAL|N
16017|1|Customer 16017|Alsip|IL|02B1 ELECTRICAL MW|ELECTRICAL|N
16018|1|Customer 16018|Chicago|IL|02B1 ELECTRICAL MW|ELECTRICAL|N
16019|1|Customer 16019|Country Club H|IL|05B2 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
16021|1|Customer 16021|East Chicago|IN|02B1 ELECTRICAL MW|ELECTRICAL|N
16023|1|Customer 16023|Chicago|IL|22B1 MECHANICAL MW|PLUMBING|N
16024|1|Customer 16024|Broadview|IL|02B1 ELECTRICAL MW|ELECTRICAL|N
16025|1|Customer 16025|Elk Grove Vlg|IL|02B3 ELECTRICAL MW|ELECTRICAL|N
16027|1|Customer 16027|Joliet|IL|02B1 ELECTRICAL MW|ELECTRICAL|N
15599|1|Customer 15599|St Petersburg|FL|02C6 ELECTRICAL SE|ELECTRICAL|N
14617|1|Customer 14617|Springfield|OH|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
14619|1|Customer 14619|Captiva|FL|88C4 ALL OTHERS SE|GROUNDS MAINT./LANDSCAPING|N
14625|1|Customer 14625|Fort Myers|FL|88C1 ALL OTHERS SE|GLAZIER/GLASS COMPANY|N
27241|1|Customer 27241|Long Is City|NY|88E4 ALL OTHERS HM|SCAFFOLDING|N
27244|1|Customer 27244|Sarasota|FL|88C2 ALL OTHERS SE|GLAZIER/GLASS COMPANY|N
27251|1|Customer 27251|Ijamsville|MD|02A1 ELECTRICAL NE|ELECTRICAL|N
2838|1|Customer 2838|W Henrietta|NY|88A1 ALL OTHERS NE|OTHER|N
2839|1|Customer 2839|Syracuse|NY|40A2 CONCRETE NE|CONCRETE|N
2843|1|Customer 2843|Baldwinsville|NY|88A1 ALL OTHERS NE|HVAC & SHEET METAL|N
1613|1|Customer 1613|Milford|CT|88E5 ALL OTHERS HM|BUILDING MAINTENANCE|N
1616|1|Customer 1616|New Haven|CT|88E2 ALL OTHERS HM|GOVERNMENT/MUNICIPAL/UTILITY|N
1617|1|Customer 1617|Newington|CT|40E5 CONCRETE HM|CONCRETE|N
1621|1|Customer 1621|Seymour|CT|88E1 ALL OTHERS HM|ASBESTOS ABATE /WASTE REMOVAL|N
1623|1|Customer 1623|Milford|CT|22E4 MECHANICAL HM|PLUMBING|N
20831|1|Customer 20831|Muskegon|MI|88B2 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
20833|1|Customer 20833|New Baltimore|MI|88B1 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
20835|1|Customer 20835|New Hudson|MI|88B3 ALL OTHERS MW|PARTITION & DRYWALL|N
20838|1|Customer 20838|Oak Park|MI|88B3 ALL OTHERS MW|PARTITION & DRYWALL|N
20839|1|Customer 20839|Westland|MI|88B1 ALL OTHERS MW|FLOORING/TILE CUSTOMERS|N
20067|1|Customer 20067|Fredericksburg|VA|88A1 ALL OTHERS NE|PLUMBING|N
20068|1|Customer 20068|Hyattsville|MD|02A1 ELECTRICAL NE|ELECTRICAL|N
20072|1|Customer 20072|Naples|FL|05C1 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
20091|1|Customer 20091|Ortonville|MI|88B2 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
20095|1|Customer 20095|Oxford|MI|88B2 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
20099|1|Customer 20099|Pinconning|MI|88B1 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
16217|1|Customer 16217|Lakeville|NY|22A3 MECHANICAL NE|MECHANICAL|N
16468|1|Customer 16468|Mechanicsburg|PA|88A1 ALL OTHERS NE|CASH SALE/CREDIT CARD|N
15766|1|Customer 15766|Columbus|OH|88B1 ALL OTHERS MW|PLUMBING|N
16469|1|Customer 16469|Mechanicsburg|PA|22A1 MECHANICAL NE|MECHANICAL|N
16470|1|Customer 16470|Avon|NY|88A2 ALL OTHERS NE|OTHER|N
16472|1|Customer 16472|Dansville|NY|88A1 ALL OTHERS NE|INDUSTRIAL/MANUFACTURING|N
16473|1|Customer 16473|Caledonia|NY|05A1 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
16474|1|Customer 16474|Avon|NY|05A1 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
16475|1|Customer 16475|Bergen|NY|22A1 MECHANICAL NE|MECHANICAL|N
16477|1|Customer 16477|Bergen|NY|88A1 ALL OTHERS NE|OTHER|N
16478|1|Customer 16478|Dyer|IN|02B1 ELECTRICAL MW|ELECTRICAL|N
16479|1|Customer 16479|Brockport|NY|88A1 ALL OTHERS NE|GOVERNMENT/MUNICIPAL/UTILITY|N
8446|1|Customer 8446|Des Moines|IA|88C2 ALL OTHERS SE|TELECOM/DATA|N
8447|1|Customer 8447|Edmond|OK|88C4 ALL OTHERS SE|HVAC & SHEET METAL|N
8448|1|Customer 8448|Fairfield|NJ|05C4 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
8451|1|Customer 8451|Lantana|FL|88C1 ALL OTHERS SE|STEEL ERECTION / WELDING|N
8453|1|Customer 8453|Minneapolis|MN|05C2 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
8457|1|Customer 8457|Orange|CT|88A5 ALL OTHERS NE|INTERNET|N
22461|1|Customer 22461|Auburn Hills|MI|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
22464|1|Customer 22464|Clinton Twp|MI|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
22467|1|Customer 22467|Jacksonville|FL|02C1 ELECTRICAL SE|ELECTRICAL|N
22468|1|Customer 22468|Jacksonville|FL|22C2 MECHANICAL SE|HVAC & SHEET METAL|N
2856|1|Customer 2856|Camillus|NY|02A1 ELECTRICAL NE|ELECTRICAL|N
2857|1|Customer 2857|Cazenovia|NY|88A1 ALL OTHERS NE|GENERAL CONTRACTOR|N
2859|1|Customer 2859|E Syracuse|NY|05A1 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
2861|1|Customer 2861|Secaucus|NJ|05E2 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
2864|1|Customer 2864|Cliffside Park|NJ|88E1 ALL OTHERS HM|BUILDING MAINTENANCE|N
15472|1|Customer 15472|Newark|OH|88B2 ALL OTHERS MW|PLUMBING|N
15476|1|Customer 15476|Columbus|OH|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
657|1|Customer 657|Norwalk|CT|88E1 ALL OTHERS HM|FOUNDATIONS/SITE WORK|N
660|1|Customer 660|Boston|MA|05A5 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
661|1|Customer 661|Hauppauge|NY|88E1 ALL OTHERS HM|GLAZIER/GLASS COMPANY|N
664|1|Customer 664|Jersey City|NJ|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
667|1|Customer 667|Hicksville|NY|88E3 ALL OTHERS HM|HIGHWAY/BRIDGE CUSTOMERS|N
417|1|Customer 417|Grand Rapids|MI|88B1 ALL OTHERS MW|OTHER|N
418|1|Customer 418|Canton|MA|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
421|1|Customer 421|New Britain|CT|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
422|1|Customer 422|New Haven|CT|02E2 ELECTRICAL HM|ELECTRICAL|N
424|1|Customer 424|Montville|CT|05E3 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
425|1|Customer 425|Springdale|CT|88E1 ALL OTHERS HM|BUILDING MAINTENANCE|N
426|1|Customer 426|New Milford|CT|88E1 ALL OTHERS HM|GOVERNMENT/MUNICIPAL/UTILITY|N
429|1|Customer 429|Warren|MI|22B1 MECHANICAL MW|MECHANICAL|N
733|1|Customer 733|Boynton Beach|FL|05C1 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
734|1|Customer 734|Berlin|CT|40E5 CONCRETE HM|CONCRETE|N
737|1|Customer 737|Willington|CT|40E5 CONCRETE HM|MASONRY/RESTORATION|N
738|1|Customer 738|Northford|CT|88E5 ALL OTHERS HM|GROUNDS MAINT./LANDSCAPING|N
741|1|Customer 741|Bridgeport|CT|88E1 ALL OTHERS HM|OTHER|N
2736|1|Customer 2736|Cincinnati|OH|02B4 ELECTRICAL MW|ELECTRICAL|N
2737|1|Customer 2737|Dayton|OH|02B1 ELECTRICAL MW|ELECTRICAL|N
2738|1|Customer 2738|Cincinnati|OH|88B2 ALL OTHERS MW|OTHER|N
2739|1|Customer 2739|Cincinnati|OH|88B1 ALL OTHERS MW|OTHER|N
2743|1|Customer 2743|New Haven|CT|88E1 ALL OTHERS HM|OTHER|N
2744|1|Customer 2744|Greenwich|CT|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
2746|1|Customer 2746|Baltimore|MD|40A2 CONCRETE NE|CONCRETE|N
2747|1|Customer 2747|Baltimore|MD|88A1 ALL OTHERS NE|PLUMBING|N
3190|1|Customer 3190|Latham|NY|05A1 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
3191|1|Customer 3191|Albany|NY|22A4 MECHANICAL NE|MECHANICAL|N
3192|1|Customer 3192|Castleton|NY|05A4 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
3195|1|Customer 3195|Norwell|MA|22E1 MECHANICAL HM|FIRE PROTECTION|N
3196|1|Customer 3196|North Haven|CT|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
3197|1|Customer 3197|Livonia|MI|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
3198|1|Customer 3198|Milford|CT|88E5 ALL OTHERS HM|PARTITION & DRYWALL|N
3199|1|Customer 3199|North Andover|MA|02E1 ELECTRICAL HM|ELECTRICAL|N
3200|1|Customer 3200|Norwalk|CT|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
3201|1|Customer 3201|Hamden|CT|02E1 ELECTRICAL HM|ELECTRICAL|N
